보증_고유키,금융회사코드,금융회사명,상품종류,상품유형,금융상품코드,금융상품명,가입방법,이자지급방법,예금자보호,세제혜택,만기후이자율,우대조건,가입제한,가입대상,기타 유의사항,최고한도,저축기간,저축금리,최고금리,최고 우대금리,가입금액,기준일자,심의필일자,적재일자,상품설명,중도해지금리,상품판매기간
보증_803,011,농협은행,예금,,10000752,NH All100플랜 연금예금,가입영업점에서 가입해지영업점에서 가능 ※ 마지막 회차 연금 수령은 반드시 영업점에 내점하여 계좌해지 처리(자동이체 한 경우에도 마지막 회차 연금은 영업점에서만 수령 가능),"거치기간 동안 발생한 이자는 거치기간 만료 시 원천징수 후 원금에 합산하며, 연금지급기간 동안 발생하는 이자는 원천징수 후 연금액에 합산하여 지급 ※ 신규일부터 지급일(거치기간 만료일) 전일까지 기간에 대하여 약정금리로 계산한 이자금액을 합산하여 지급(이자계산 예시 : 원금×약정금리×예치일수/365)","이 예금은 예금자보호법에 따라 예금보험공사가 보호하되, 보호한도는 본 은행에 있는 귀하의 모든 예금보호대상 금융상품의 원금과 소정의 이자를 합하여 1인당 ""최고5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",비과세 종합저축 불가,,"우대조건을 충족하고 거치기간 만료 시 기본금리에 가산하여 우대금리 적용 ※ 우대금리는 거치기간에만 적용하며, 연금지급기간에는 적용하지 않음 우대금리는 거치기간 만료 전 분할해지, 중도해지 시에는 적용하지 않음조건내용 우대금리 1. 이 예금 가입시점에 「NH All100플랜 통장」을 보유하고 있는 경우 0.10 2. 같은 날 부부주)가 모두 가입하고 신규금액이 각 1천만원 이상인 경우(단, 각 예금 모두 만기까지 보유하고 있어야 함) 0.10 3. 거치 및 연금지급기간이 총 3년 이상이고 가입금액 1천만원 이상인 경우 0.10 4. 「NH All100플랜 적금」 만기 후 해지일로부터 5영업일 이내 이 예금으로 신규 가입한 경우 0.20 계(최고한도) 0.50",,개인,"가입기간 중 지급정지가 등록된 경우 또는 계좌오류 등 전산 상 연금액이 연금지급 해당일에 지급되지 않은 연금액(원금만 해당)에 대해서는 해당연차 적용금리로 동일하게 이자를 지급합니다.연금지급 개시시점의 원금은 신규당시 원금에 거치기간 중 발생이자(세후)를 포함합니다.연금지급액은 매 1년 단위로 변경된 금리와 잔여 연급지급기간, 연금지급주기에 따라 결정됩니다.연금지급일이 휴일인 경우 연금은 직전 영업일에 지급합니다.",,거치기간 : 0~10년 이내(연단위)연금지급기간 : 1~30년 이내(연단위)※ 가입기간 변경 불가,,,0.50,"3백만원 이상(단, 1인당 최고 가입한도 10억원)",,준법감시인 심의필번호2022-1692 (심의일 : 2022. 03. 14.),20240104.0,은퇴자금 운영을 위한 연금예금 상품,,
보증_804,011,농협은행,적금,,10000751,법사랑플러스적금,"가입영업점, 인터넷/스마트뱅킹에서 가능해지영업점, 인터넷/스마트뱅킹, 올원뱅크에서 해지 가능만기자동해지 서비스 이용 가능",입금건별 입금일부터 해지 전일까지 기간에 대하여 약정이율로 계산 한 이자금액을 합산하여 지급(입금건별 이자 계산 예시 : 입금액×약정금리×예치일수/365) - 만기일시지급식 : 만기 또는 중도해지 요청시 이자를 지급,"이 예금은 예금자보호법에 따라 예금보험공사가 보호하되, 보호한도는 본 은행에 있는 귀하의 모든 예금보호대상 금융상품의 원금과 소정의 이자를 합하여 1인당 ""최고5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",비과세종합저축 가능(전금융기관 통합한도 범위 내)※ 관련세법이 개정될 경우 세율 또는 한도가 변경되거나 세금이 부과될 수 있음※ 만기 후 발생되는 이자는 과세됨(계약기간의 연장으로 인한 이자발생분도 만기 후 이자로 과세됨에 유의)※ 가입대상과 한도 등 자세한 사항은 비과세종합저축 특별약관 참고,,"이 적금 상품우대조건 충족 후 만기해지 시 기본금리에 우대금리가 가산되어 적용 ※ 「상품우대알림」서비스 신청 대상조건내용 우대금리 상품우대알림조건순번 가입월부터 만기 전월말까지 농협은행 NH채움카드(신용/체크) 월평균 10만원 이상 이용주) 0.10 카드이용 가입월부터 만기 전월말까지 농협은행 주택청약(종합)저축 신규가입(기존가입 포함)하고, 이 적금의 만기일까지 6개월 이상 보유한 경우 0.10 수신가입 이 적금 가입일이 당행 고객정보 최초등록일과 동일한 경우 0.10 해당없음 법사랑 사이버랜드(http://cyberland.lawnorder.go.kr)회원 0.10 합 계(최고한도) 0.40",,개인,,,12개월 이상 36개월 이내 (월단위),,,0.40,"초입금 5만원이상, 매회 1만원이상(계좌별), 매월 5백만원이내(1인당) 총불입액 1억8천만원이내(1인당) 자유적립 ※ 단, 계약기간 3/4경과 후 적립할 수 있는 금액은 이전 적립금액의 1/2이내",,준법감시인 심의필번호2022-1662 (심의일 : 2022.03.11.),20240104.0,사회전반으로 법질서 실천을 확대해 나가는 공익상품,,
보증_805,011,농협은행,예금,,10000752,NH군인연금 평생안심통장,"가입 : 영업점에서 가능해지 : 영업점, 인터넷/스마트뱅킹에서 가능","매년 3월, 6월, 9월, 12월의 넷째 토요일(공휴일인 경우 직전 영업일)에 결산하여 다음날 입금","이 예금은 예금자보호법에 따라 예금보험공사가 보호하되, 보호한도는 본 은행에 있는 귀하의 모든 예금보호대상 금융상품의 원금과 소정의 이자를 합하여 1인당 ""최고5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,,,,군인연금을 수령하는 실명의 개인(1인 1계좌),"이 예금은 해당 압류금지 수급금 외에는 입금이 불가하므로 인터넷뱅킹을 통한 예·적금 가입이 불가하며, 특정거래의 입금계좌로 사용이 불가합니다.국군재정관리단에 이 예금과 다른 입출금이 자유로운예금 통장을 신고하는 경우 185만원까지 이 예금으로 수령하고, 초과금액은 다른 입출금이 자유로운예금 통장으로 수령 가능합니다.국군재정관리단에 연금수령계좌로 신고시 압류방지전용통장임을 반드시 통지하시기 바랍니다. 미통지시 연금이 입금되지 않을 수 있습니다.상품내용 및 서비스는 시장 상황 등에 따라 변경 가능하며, 변경 시 인터넷 홈페이지 등에 공시합니다.",,,,,,최초 신규 시 “0”원 신규만 가능하며 예치잔액은 한도제한이 없음,,준법감시인 심의필번호2022-1676 (심의일 : 2022. 03. 11.),20240104.0,군인연금 수급권자의 수급권을 보호하는 압류방지전용통장,,
보증_806,011,농협은행,예금,,10000752,저축예금,"해지영업점에서 가능 (단, 개인의 경우 인터넷/스마트 뱅킹에서도 가능)","매일 이자를 계산하여 3월, 6월, 9월, 12월의 넷째 토요일(공휴일인 경우 직전 영업일)에 계산하여 다음날 지급","이 예금은 예금자보호법에 따라 예금보험공사가 보호하되, 보호한도는 본 은행에 있는 귀하의 모든 예금보호대상 금융상품의 원금과 소정의 이자를 합하여 1인당 ""최고5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,,,,개인,,,제한없음,,,,제한없음,,준법감시인 심의필번호2023-5326 (심의일 : 2023.12.20.),20240104.0,자금의 일시적 보관 목적으로 개인이 거래할 수 있는 입출금이 자유로운 상품,,
보증_807,004,국민은행,예금,,DP01000018,양도성예금증서(CD),영업점,,,비과세종합저축으로가입불가,,,,"제한없음(단,비거주자제외)",,,"증서발행식:30일~1년,은행등록발행식:30일~3년",,,,1천만원이상,,제2023-1679-2호 (심의일 : 2023.4.28),20240104.0,환급성·안정성 보장 금융상품,,
보증_808,004,국민은행,예금,,DP01000019,표지어음,영업점,,,비과세종합저축으로가입불가,,,,제한없음,,,30일이상,,,,1천만원이상,,제2023-0396-10호 (심의일 : 2023.02.10),20240104.0,단기자금 굴려 목돈 만들기,,
보증_809,004,국민은행,예금,,DP01000020,환매조건부매도(RP),영업점,,,비과세종합저축으로가입불가,,,,제한없음,,,15일~1년,,,,5백만원이상,,제 2023-1679-1호 (2023.04.28),20240104.0,환금성이 보장된 채권투자,,
보증_810,004,국민은행,예금,,DP01000930,KB퇴직연금정기예금,영업점,,,비과세종합저축으로가입불가,,,,,,,,,,,,,,20240104.0,,,
보증_811,004,국민은행,예금,정기예금,DP01000931,KB Wise퇴직연금정기예금,영업점,,"O(확정기여형,개인형퇴직연금에한함)",비과세종합저축으로가입불가,,,,,,,1개월 이상 ~ 60개월 이하 연/월/일단위,,1.50(12개월),,,,,20240104.0,,,
보증_812,004,국민은행,적금,정액적립식/자유적립식,DP01000821,KB내맘대로적금,"인터넷,스타뱅킹",,"KDIC보호금융상품1인당최고5천만원이예금은예금자보호법에따라예금보험공사가보호하되,보호한도는본은행에있는귀하의모든예금보호대상금융상품의원금과소정의이자를합하여1인당“최고5천만원”이며,5천만원을초과하는나머지금액은보호하지않습니다준법감시인심의필제2023-4160-5호(2023.10.20)본공시내용의유효기간:2023.10.27~2025.01.25까지상품내용변경에관한사항(2018.10.30변경)()",비과세종합저축으로가입가능,"KB내맘대로적금(자유) 이 적금의 신규일이 포함된 달부터 3개월이 경과한 달까지 50만원 이상 급여이체 실적:이 적금의 신규일로부터 3개월이 속한 달의 말일 기준으로 KB국민카드 결제계좌가 KB국민은행 입출금이자유로운예금인 경우, 이 적금의 계약기간에 해당하는 개월 수 이상 회차를 납입한 계좌 중 총 납입 회차의 2/3 이상을 자동이체 등 창구 이외의 채널을 이용하여 입금한 경우:이 적금의 신규일이 포함된 달부터 3개월이 경과한 달까지 KB국민은행 입출금이자유로운예금을 통한 아파트관리비 자동이체 실적, 이 적금의 신규일로부터 3개월이 속한 달까지 KB스타뱅킹을 통한 이체 거래:이 적금의 신규 시에 예금주의 KB국민은행 거래기간이 5년 이상인 경우, 이 적금의 신규 시에 예적금(청약 관련상품 제외) 상품을 보유하지 않은 경우:이 적금의 신규일로부터 3개월이 속한 달의 말일을 기준으로 주택청약종합저축을 보유한 경우 , 이 적금의 신규 시에 본인에게 의미 있는 날을 입력하고, 해당일이 적금 계약기간 이내인 경우 :, - 금리우대쿠폰 : 이 적금의 신규 시 금리우대쿠폰을 적용한 경우 쿠폰 우대금리를 기본이율에 가산  이 적금의 신규일이 포함된 달부터 3개월이 경과한 달까지 50만원 이상 급여이체 실적:이 적금의 신규일로부터 3개월이 속한 달의 말일 기준으로 KB국민카드 결제계좌가 KB국민은행 입출금이자유로운예금인 경우, 이 적금의 계약기간에 해당하는 개월 수 이상 회차를 납입한 계좌 중 총 납입 회차의 2/3 이상을 자동이체 등 창구 이외의 채널을 이용하여 입금한 경우:이 적금의 신규일이 포함된 달부터 3개월이 경과한 달까지 KB국민은행 입출금이자유로운예금을 통한 아파트관리비 자동이체 실적, 이 적금의 신규일로부터 3개월이 속한 달까지 KB스타뱅킹을 통한 이체 거래:이 적금의 신규 시에 예금주의 KB국민은행 거래기간이 5년 이상인 경우, 이 적금의 신규 시에 예적금(청약 관련상품 제외) 상품을 보유하지 않은 경우:이 적금의 신규일로부터 3개월이 속한 달의 말일을 기준으로 주택청약종합저축을 보유한 경우 , 이 적금의 신규 시에 본인에게 의미 있는 날을 입력하고, 해당일이 적금 계약기간 이내인 경우 :, ※ 금리우대쿠폰 우대금리는 신규 당시 적용한 쿠폰의 우대금리를 따르며, 세부 사항 (적용방법, 유의사항 등)은 금리우대쿠폰에서 확인 가능  1개월미만: 0.1, 1개월이상 ~ 3개월미만:기본이율 x 50% x 경과월수/계약월수(단, 최저금리 0.1), 3개월이상 ~ 6개월미만 :기본이율 x 50% x 경과월수/계약월수(단, 최저금리 0.1), 6개월이상 ~ 8개월미만 :기본이율 x 60% x 경과월수/계약월수(단, 최저금리 0.2), 8개월이상 ~ 10개월미만 :기본이율 x 70% x 경과월수/계약월수(단, 최저금리 0.2), 10개월이상 ~ 11개월미만 :기본이율 x 80% x 경과월수/계약월수(단, 최저금리 0.2), 11개월이상 :기본이율 x 90% x 경과월수/계약월수(단, 최저금리 0.2), ※ 금리우대쿠폰은 신규 시에만 사용 가능하며 재예치 또는 중도해지시 미적용  1개월미만: 0.1, 1개월이상 ~ 3개월미만:기본이율 x 50% x 경과월수/계약월수(단, 최저금리 0.1), 3개월이상 ~ 6개월미만 :기본이율 x 50% x 경과월수/계약월수(단, 최저금리 0.1), 6개월이상 ~ 8개월미만 :기본이율 x 60% x 경과월수/계약월수(단, 최저금리 0.2), 8개월이상 ~ 10개월미만 :기본이율 x 70% x 경과월수/계약월수(단, 최저금리 0.2), 10개월이상 ~ 11개월미만 :기본이율 x 80% x 경과월수/계약월수(단, 최저금리 0.2), 11개월이상 :기본이율 x 90% x 경과월수/계약월수(단, 최저금리 0.2), KB내맘대로적금(정액)  만기후 1개월이내 : 기본이율x50% , 만기후 1개월초과 ~ 3개월 이내: 기본이율x30% , 만기후 3개월초과: 0.1 , - 금리우대쿠폰 : 이 적금의 신규 시 금리우대쿠폰을 적용한 경우 쿠폰 우대금리를 기본이율에 가산   만기후 1개월이내 : 기본이율x50% , 만기후 1개월초과 ~ 3개월 이내: 기본이율x30% , 만기후 3개월초과: 0.1 , ※ 금리우대쿠폰 우대금리는 신규 당시 적용한 쿠폰의 우대금리를 따르며, 세부 사항 (적용방법, 유의사항 등)은 금리우대쿠폰에서 확인 가능  ※ 금리우대쿠폰은 신규 시에만 사용 가능하며 재예치 또는 중도해지시 미적용  KB내맘대로적금(자유) KB내맘대로적금(정액) KB내맘대로적금(자유)","신규 시 다음의 9가지 우대이율 항목 중 6가지를 자유롭게 선택하고, 아래 우대이율 적용조건을 충족하는 경우 충족 항목 당 각 연0.1%p의 우대이율 적용(최고 연0.6%p)※ 단, 모든 우대이율은 만기 해지 계좌에 대하여 계약기간 동안 적용우대이율                          우대이율:           적용조건:                              1. 급여이체:         이 적금의 신규일이 포함된 달부터 3개월이 경과한 달까지 50만원 이상 급여이체 실적(주1)이 발생한 월수가 1개월 이상인 경우                 2. 카드결제계좌:         이 적금의 신규일로부터 3개월이 속한 달의 말일 기준으로 KB국민카드 결제계좌가 KB국민은행 입출금이자유로운예금인 경우                 3. 자동이체 저축:         이 적금의 계약기간에 해당하는 개월 수 이상 회차를 납입한 계좌 중 총 납입 회차의 2/3 이상을 자동이체 등 창구 이외의 채널을 이용하여 입금한 경우                 4. 아파트관리비 이체:         이 적금의 신규일이 포함된 달부터 3개월이 경과한 달까지 KB국민은행 입출금이자유로운예금을 통한 아파트관리비 자동이체 실적(주2)이 있는 경우                 5. KB스타뱅킹 이체:         이 적금의 신규일로부터 3개월이 속한 달까지 KB스타뱅킹을 통한 이체 거래(주3) 실적이 있는 경우                 6. 장기거래:         이 적금의 신규 시에 예금주의 KB국민은행 거래기간이 5년 이상인 경우                 7. 첫 거래:         이 적금의 신규 시에 예적금(청약 관련상품 제외) 상품을 보유하지 않은 경우                 8. 주택청약종합저축:         이 적금의 신규일로부터 3개월이 속한 달의 말일을 기준으로 주택청약종합저축을 보유한 경우                 9. 소중한 날:         이 적금의 신규 시에 본인에게 의미 있는 날을 입력하고, 해당일이 적금 계약기간 이내인 경우       (주1) KB국민은행과 급여이체 또는 대량이체 계약에 따른 급여성 선일자, 탑라인, 기업인터넷뱅킹 등에 의한 급여이체 (단, 급여이체 인정금액은 건별 20만원 이상인 경우에 한함)(주2) KB국민은행과 계약된 아파트관리비 자동이체 신청분에 한하며, 실제 출금이 발생한 날이 속한 달의 실적으로 산정(이체일이 비영업일인 이유로 차기월에 출금되는 경우라도 실제 출금일이 속한 달의 실적으로 산정)(주3) KB국민은행 입출금이자유로운예금에서 출금하여 KB국민은행 입출금이자유로운예금/적립식예금 또는 다른 은행 계좌로 이체한 경우만 해당- 금리우대쿠폰 : 이 적금의 신규 시 금리우대쿠폰을 적용한 경우 쿠폰 우대금리를 기본이율에 가산※ 금리우대쿠폰 우대금리는 신규 당시 적용한 쿠폰의 우대금리를 따르며, 세부 사항 (적용방법, 유의사항 등)은 금리우대쿠폰에서 확인 가능※ 금리우대쿠폰은 신규 시에만 사용 가능하며 재예치 또는 중도해지시 미적용",,실명의개인(공동명의불가),,,6~36개월,6개월 이상12개월 미만 12개월 이상24개월 미만 24개월 이상36개월 미만 36개월 자유적립식최저 연2.30%~최고 연2.90%최저 연2.60%~최고 연3.20%최저 연2.90%~최고 연3.50%최저 연3.10%~최고 연3.70%정액적립식최저 연2.35%~최고 연2.95%                                                               최저 연2.65%~최고 연3.25%최저 연2.95%~최고 연3.55%최저 연3.15%~최고 연3.75%,"36개월 기준,3.15% ~",,1만원이상,,제2018-0955-2호 (2018.10.25),20240104.0,누구나 쉽게 우대받는 DIY,,
